id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,quiz_score,time_spent,engagement_score
718,Alyssa,Gallagher,alyssa.gallagher.718@gslingacademy.com,female,False,2,False,11,Unknown,71,98,66.0,65,78,81,82,0.4903474903474905,0.14814814814814814,0.3534677534677535
719,Kelly,Morris,kelly.morris.719@gslingacademy.com,female,False,3,False,35,Software Engineer,99,95,89.0,90,95,98,99,0.9691119691119692,0.16666666666666666,0.6481338481338481
720,Ryan,Brown,ryan.brown.720@gslingacademy.com,male,False,1,False,25,Stock Investor,97,67,86.0,95,65,91,76,0.6293436293436296,0.7962962962962963,0.6961246961246963
721,Maria,Hall,maria.hall.721@gslingacademy.com,female,False,9,False,5,Business Owner,85,64,99.0,93,89,61,67,0.5559845559845558,0.2962962962962963,0.45210925210925196
722,Mark,Brown,mark.brown.722@gslingacademy.com,male,False,2,True,35,Unknown,100,88,98.0,90,93,95,98,0.9575289575289574,0.6851851851851851,0.8485914485914485
723,William,Kerr,william.kerr.723@gslingacademy.com,male,False,4,False,15,Banker,89,63,73.0,83,74,91,83,0.5482625482625485,0.1111111111111111,0.37340197340197356
724,Jake,Gonzalez,jake.gonzalez.724@gslingacademy.com,male,False,4,True,21,Banker,76,87,63.0,92,93,87,88,0.6640926640926641,0.8333333333333333,0.7317889317889318
725,Theresa,Gray,theresa.gray.725@gslingacademy.com,female,False,2,False,3,Designer,100,68,80.0,75,85,82,85,0.6216216216216215,0.22222222222222218,0.46186186186186173
726,Ashley,Ayers,ashley.ayers.726@gslingacademy.com,female,False,1,False,1,Real Estate Developer,77,99,99.0,76,70,80,90,0.6833976833976836,0.7222222222222222,0.6989274989274991
727,Ann,Mccann,ann.mccann.727@gslingacademy.com,female,False,1,False,32,Software Engineer,85,86,84.0,81,92,84,93,0.7374517374517375,0.7592592592592593,0.7461747461747463
728,Curtis,Bennett,curtis.bennett.728@gslingacademy.com,male,False,6,True,25,Lawyer,70,83,63.0,86,97,88,79,0.586872586872587,0.14814814814814814,0.4113828113828115
729,Debra,Gutierrez,debra.gutierrez.729@gslingacademy.com,female,False,9,False,26,Lawyer,76,83,90.0,68,96,94,87,0.6949806949806954,0.9074074074074074,0.7799513799513802
730,Linda,West,linda.west.730@gslingacademy.com,female,True,7,False,34,Lawyer,75,82,89.0,65,85,89,81,0.586872586872587,0.4814814814814815,0.5447161447161448
731,Justin,Hughes,justin.hughes.731@gslingacademy.com,male,False,2,True,25,Stock Investor,97,65,96.0,87,87,95,100,0.8223938223938223,0.018518518518518517,0.5008437008437008
732,Jose,Jackson,jose.jackson.732@gslingacademy.com,male,True,10,False,3,Business Owner,72,81,61.0,73,96,72,86,0.4903474903474905,0.07407407407407407,0.3238381238381239
733,Larry,Smith,larry.smith.733@gslingacademy.com,male,True,3,False,12,Stock Investor,84,69,68.0,92,86,67,73,0.48262548262548277,0.5185185185185185,0.49698269698269704
734,Austin,Dunn,austin.dunn.734@gslingacademy.com,male,False,1,False,25,Unknown,84,94,65.0,74,92,81,79,0.5984555984555988,0.6666666666666666,0.625740025740026
735,Michael,Heath,michael.heath.735@gslingacademy.com,male,False,6,False,50,Doctor,94,87,99.0,99,86,86,85,0.8571428571428572,0.6851851851851851,0.7883597883597884
736,Beth,Acosta,beth.acosta.736@gslingacademy.com,female,False,7,False,15,Designer,80,91,100.0,87,87,94,100,0.868725868725869,0.33333333333333337,0.6545688545688548
737,Tracie,Weeks,tracie.weeks.737@gslingacademy.com,female,False,0,False,34,Software Engineer,87,98,79.0,87,92,80,93,0.7799227799227801,0.12962962962962962,0.5198055198055199
738,Brandi,Ray,brandi.ray.738@gslingacademy.com,female,False,6,False,27,Stock Investor,93,94,87.0,92,99,93,88,0.8957528957528962,0.8703703703703703,0.8855998855998859
739,Carla,Brandt,carla.brandt.739@gslingacademy.com,female,False,1,False,5,Game Developer,87,69,96.0,61,72,78,99,0.5714285714285716,0.8148148148148148,0.6687830687830689
740,Thomas,Cruz,thomas.cruz.740@gslingacademy.com,male,False,10,True,0,Business Owner,64,51,70.0,94,86,65,80,0.3706563706563708,0.0,0.22239382239382247
741,Nicholas,Martin,nicholas.martin.741@gslingacademy.com,male,False,5,False,15,Software Engineer,96,73,91.0,71,72,74,76,0.5366795366795367,0.38888888888888884,0.4775632775632776
742,Breanna,Lee,breanna.lee.742@gslingacademy.com,female,False,2,True,31,Scientist,97,62,93.0,80,96,94,67,0.6756756756756754,0.9444444444444444,0.783183183183183
743,Angie,White,angie.white.743@gslingacademy.com,female,False,6,False,0,Artist,62,79,75.0,65,71,75,93,0.40926640926640934,0.2962962962962963,0.36407836407836414
744,William,Lester,william.lester.744@gslingacademy.com,male,True,1,False,5,Business Owner,97,79,96.0,94,59,83,64,0.6100386100386097,0.1111111111111111,0.41046761046761027
745,Joshua,Miller,joshua.miller.745@gslingacademy.com,male,False,3,False,35,Software Engineer,85,100,90.0,93,94,97,98,0.9382239382239383,0.4444444444444444,0.7407121407121408
746,Thomas,Stone,thomas.stone.746@gslingacademy.com,male,False,0,False,27,Unknown,68,95,66.0,65,89,84,100,0.5907335907335907,0.8148148148148148,0.6803660803660803
747,Sarah,King,sarah.king.747@gslingacademy.com,female,True,7,False,1,Business Owner,45,68,99.0,91,88,63,61,0.38996138996138985,0.05555555555555555,0.2561990561990561
748,Jeffery,Carlson,jeffery.carlson.748@gslingacademy.com,male,True,6,False,2,Business Owner,86,79,86.0,73,53,84,79,0.4864864864864864,0.6481481481481481,0.5511511511511511
749,Ashley,Gutierrez,ashley.gutierrez.749@gslingacademy.com,female,False,10,False,34,Software Engineer,97,94,73.0,98,87,97,98,0.888030888030888,0.09259259259259259,0.5698555698555698
750,Adam,Herring,adam.herring.750@gslingacademy.com,male,True,2,True,18,Software Engineer,93,67,65.0,61,61,96,65,0.3629343629343629,0.5555555555555556,0.43998283998283994
751,David,Ramirez,david.ramirez.751@gslingacademy.com,male,False,1,False,14,Software Engineer,85,93,75.0,72,84,63,63,0.46718146718146736,0.33333333333333337,0.41364221364221376
752,Angela,Brown,angela.brown.752@gslingacademy.com,female,False,1,False,6,Designer,88,88,98.0,92,71,66,90,0.6911196911196908,0.7962962962962963,0.7331903331903331
753,Eric,Jones,eric.jones.753@gslingacademy.com,male,False,5,True,2,Artist,100,67,98.0,71,92,79,99,0.7413127413127412,0.9814814814814814,0.8373802373802373
754,Angel,Garner,angel.garner.754@gslingacademy.com,male,False,2,False,19,Software Engineer,93,74,88.0,92,77,89,96,0.752895752895753,0.7037037037037037,0.7332189332189332
755,Lisa,Cowan,lisa.cowan.755@gslingacademy.com,female,False,1,False,1,Artist,70,63,73.0,97,63,61,90,0.3976833976833978,0.4814814814814815,0.43120263120263125
756,Nicole,Perry,nicole.perry.756@gslingacademy.com,female,False,2,False,13,Banker,82,67,94.0,88,86,89,98,0.7335907335907339,0.16666666666666666,0.506821106821107
757,Annette,Wells,annette.wells.757@gslingacademy.com,female,True,8,False,3,Business Owner,41,76,94.0,93,79,84,96,0.5752895752895753,0.462962962962963,0.5303589303589304
758,Ian,Scott,ian.scott.758@gslingacademy.com,male,False,2,False,21,Banker,94,74,74.0,89,67,93,96,0.6679536679536682,0.33333333333333337,0.5341055341055343
759,Kari,Hernandez,kari.hernandez.759@gslingacademy.com,female,True,2,False,29,Designer,67,69,75.0,94,98,80,74,0.5521235521235521,0.7037037037037037,0.6127556127556127
760,Mary,Haynes,mary.haynes.760@gslingacademy.com,female,False,0,True,11,Government Officer,89,75,64.0,81,66,82,92,0.5212355212355213,0.037037037037037035,0.3275561275561276
761,Raymond,Smith,raymond.smith.761@gslingacademy.com,male,False,3,False,23,Doctor,82,82,100.0,93,91,61,83,0.6872586872586872,0.8148148148148148,0.7382811382811383
762,Christopher,Ayala,christopher.ayala.762@gslingacademy.com,male,True,2,False,30,Software Engineer,96,79,93.0,92,92,71,87,0.7567567567567566,0.22222222222222218,0.5429429429429428
763,Jacqueline,Frazier,jacqueline.frazier.763@gslingacademy.com,female,False,1,False,13,Accountant,94,84,84.0,89,52,97,76,0.6254826254826256,0.9074074074074074,0.7382525382525383
764,Jesse,Kelly,jesse.kelly.764@gslingacademy.com,male,False,4,False,19,Construction Engineer,84,65,83.0,99,86,75,67,0.5598455598455598,0.5,0.5359073359073359
765,Teresa,Lee,teresa.lee.765@gslingacademy.com,female,False,5,False,33,Software Engineer,87,98,97.0,70,80,67,82,0.644787644787645,0.35185185185185186,0.5276133276133278
766,Michael,Aguirre,michael.aguirre.766@gslingacademy.com,male,False,2,False,21,Software Engineer,90,93,66.0,77,72,82,82,0.5714285714285716,0.5,0.5428571428571429
767,April,Delgado,april.delgado.767@gslingacademy.com,female,False,7,False,31,Scientist,86,81,91.0,83,97,83,80,0.7220077220077221,0.12962962962962962,0.48505648505648513
768,Troy,Prince,troy.prince.768@gslingacademy.com,male,False,6,False,3,Business Owner,48,72,64.0,65,64,55,79,0.12741312741312738,0.7407407407407407,0.3727441727441727
769,Martha,Summers,martha.summers.769@gslingacademy.com,female,True,7,False,3,Business Owner,49,59,99.0,59,75,54,70,0.19691119691119696,0.7037037037037037,0.3996281996281997
770,William,Dean,william.dean.770@gslingacademy.com,male,True,0,False,30,Unknown,90,83,72.0,77,99,84,67,0.6100386100386097,0.0,0.3660231660231658
771,Cheryl,Gutierrez,cheryl.gutierrez.771@gslingacademy.com,female,True,5,True,1,Business Owner,40,51,93.0,100,76,60,99,0.40540540540540526,0.037037037037037035,0.258058058058058
772,Diane,Spears,diane.spears.772@gslingacademy.com,female,False,0,True,8,Unknown,78,81,71.0,91,79,79,75,0.5405405405405403,0.22222222222222218,0.413213213213213
773,Brian,David,brian.david.773@gslingacademy.com,male,False,2,False,29,Software Engineer,87,68,75.0,96,91,72,78,0.5907335907335907,0.5,0.5544401544401544
774,Heather,Brooks,heather.brooks.774@gslingacademy.com,female,False,2,False,18,Accountant,79,81,68.0,70,60,65,71,0.3088803088803087,0.8888888888888888,0.5408837408837408
775,Pamela,Rodgers,pamela.rodgers.775@gslingacademy.com,female,False,6,True,4,Game Developer,100,100,94.0,83,62,92,71,0.7258687258687258,0.4444444444444444,0.6132990132990133
776,Betty,Nash,betty.nash.776@gslingacademy.com,female,False,1,False,10,Unknown,71,72,65.0,65,65,67,97,0.33976833976833953,0.5925925925925926,0.44089804089804074
777,Heather,Donaldson,heather.donaldson.777@gslingacademy.com,female,False,2,False,32,Banker,77,64,69.0,60,92,76,74,0.3783783783783783,0.6851851851851851,0.5011011011011011
778,Ebony,Shepherd,ebony.shepherd.778@gslingacademy.com,female,False,1,False,32,Lawyer,83,84,96.0,96,79,80,81,0.7142857142857144,0.962962962962963,0.8137566137566139
779,Sean,Thomas,sean.thomas.779@gslingacademy.com,male,False,2,True,16,Software Engineer,96,79,80.0,71,67,76,63,0.4555984555984556,0.09259259259259259,0.31039611039611037
780,Todd,Howard,todd.howard.780@gslingacademy.com,male,False,6,False,35,Unknown,91,96,100.0,95,100,94,95,0.9922779922779923,0.7962962962962963,0.9138853138853139
781,Julia,Richmond,julia.richmond.781@gslingacademy.com,female,False,8,False,2,Business Owner,71,69,95.0,83,90,93,89,0.67953667953668,0.8148148148148148,0.7336479336479339
782,Mary,Mccormick,mary.mccormick.782@gslingacademy.com,female,False,3,False,27,Unknown,84,80,75.0,63,71,86,63,0.41698841698841704,0.5740740740740741,0.47982267982267984
783,Jimmy,Warren,jimmy.warren.783@gslingacademy.com,male,False,3,False,28,Software Engineer,91,61,61.0,85,64,76,88,0.43243243243243246,0.8148148148148148,0.5853853853853854
784,Henry,Spencer,henry.spencer.784@gslingacademy.com,male,False,2,False,2,Real Estate Developer,59,65,72.0,60,94,63,75,0.2857142857142856,0.8518518518518519,0.5121693121693122
785,Peter,Yates,peter.yates.785@gslingacademy.com,male,False,3,False,42,Doctor,89,90,91.0,95,87,92,96,0.8725868725868726,0.37037037037037035,0.6717002717002717
786,Robert,Campbell,robert.campbell.786@gslingacademy.com,male,False,7,False,31,Banker,81,92,68.0,93,69,78,89,0.6023166023166024,0.2777777777777778,0.47250107250107254
787,Matthew,Conway,matthew.conway.787@gslingacademy.com,male,False,3,False,15,Accountant,77,84,86.0,97,90,83,92,0.752895752895753,0.9814814814814814,0.8443300443300443
788,Tyler,Calderon,tyler.calderon.788@gslingacademy.com,male,False,7,False,1,Business Owner,72,58,73.0,57,67,88,70,0.27413127413127425,0.37037037037037035,0.31262691262691267
789,Brittney,Moon,brittney.moon.789@gslingacademy.com,female,False,5,False,10,Teacher,91,63,78.0,93,76,76,90,0.5907335907335907,0.1851851851851852,0.42851422851422843
790,Tracy,White,tracy.white.790@gslingacademy.com,female,False,5,False,40,Doctor,88,100,94.0,91,85,91,88,0.8610038610038613,0.6666666666666666,0.7832689832689834
791,Gregory,Welch,gregory.welch.791@gslingacademy.com,male,False,8,False,40,Doctor,94,88,99.0,92,98,85,95,0.9150579150579152,0.6481481481481481,0.8082940082940084
792,Caroline,Cooper,caroline.cooper.792@gslingacademy.com,female,False,0,False,8,Real Estate Developer,67,72,98.0,65,61,87,89,0.48262548262548277,0.6296296296296297,0.5414271414271415
793,Kelly,Rivera,kelly.rivera.793@gslingacademy.com,female,False,2,False,22,Unknown,88,86,82.0,89,81,61,83,0.6023166023166024,0.33333333333333337,0.4947232947232948
794,Stacey,Wilson,stacey.wilson.794@gslingacademy.com,female,False,3,False,21,Unknown,67,67,62.0,80,61,61,82,0.25482625482625476,0.35185185185185186,0.2936364936364936
795,Craig,Graham,craig.graham.795@gslingacademy.com,male,False,7,False,31,Lawyer,95,87,96.0,97,83,93,88,0.868725868725869,0.31481481481481477,0.6471614471614473
796,Earl,Santana,earl.santana.796@gslingacademy.com,male,False,1,False,10,Government Officer,96,91,78.0,94,81,88,86,0.772200772200772,0.8518518518518519,0.804061204061204
797,Lisa,Mitchell,lisa.mitchell.797@gslingacademy.com,female,False,3,True,35,Banker,87,99,99.0,100,98,96,94,1.0,0.7407407407407407,0.8962962962962963
798,Michael,Williams,michael.williams.798@gslingacademy.com,male,False,3,False,14,Banker,85,88,85.0,92,96,81,95,0.8030888030888033,0.8888888888888888,0.8374088374088375
799,Jerry,Jones,jerry.jones.799@gslingacademy.com,male,False,2,False,7,Government Officer,88,85,100.0,68,65,97,94,0.7065637065637067,0.24074074074074073,0.5202345202345203
800,Matthew,Miles,matthew.miles.800@gslingacademy.com,male,False,5,False,4,Business Owner,94,68,72.0,99,83,53,83,0.5328185328185331,0.2592592592592593,0.4233948233948236
801,Mary,Cox,mary.cox.801@gslingacademy.com,female,False,4,True,14,Teacher,67,100,77.0,85,73,95,86,0.6525096525096528,0.5555555555555556,0.6137280137280139
802,Jessica,Young,jessica.young.802@gslingacademy.com,female,False,1,True,29,Software Engineer,92,63,99.0,77,82,88,72,0.6138996138996142,0.0,0.3683397683397685
803,Tiffany,Small,tiffany.small.803@gslingacademy.com,female,True,3,False,20,Accountant,76,75,60.0,77,71,70,88,0.3976833976833978,0.962962962962963,0.6237952237952239
804,Mary,Wyatt,mary.wyatt.804@gslingacademy.com,female,False,3,True,24,Software Engineer,86,75,96.0,62,81,91,84,0.6216216216216215,0.9814814814814814,0.7655655655655655
805,Maria,Mercer,maria.mercer.805@gslingacademy.com,female,False,3,True,27,Software Engineer,94,94,86.0,62,73,90,75,0.6177606177606179,0.9814814814814814,0.7632489632489633
806,Erin,Moore,erin.moore.806@gslingacademy.com,female,False,3,False,31,Software Engineer,100,85,62.0,62,89,65,67,0.44787644787644787,0.037037037037037035,0.28354068354068357
807,Kendra,Dalton,kendra.dalton.807@gslingacademy.com,female,False,4,False,27,Lawyer,74,84,71.0,93,65,98,61,0.5096525096525095,0.2777777777777778,0.4169026169026168
808,Anthony,Gomez,anthony.gomez.808@gslingacademy.com,male,False,2,False,23,Unknown,99,98,70.0,73,63,62,88,0.5366795366795367,0.40740740740740744,0.484970684970685
809,Molly,Jackson,molly.jackson.809@gslingacademy.com,female,False,10,False,0,Business Owner,66,97,72.0,98,86,86,63,0.5945945945945947,0.1851851851851852,0.4308308308308309
810,Brianna,Gutierrez,brianna.gutierrez.810@gslingacademy.com,female,False,2,False,35,Scientist,99,96,100.0,95,90,95,88,0.9613899613899615,0.2037037037037037,0.6583154583154583
811,John,Henderson,john.henderson.811@gslingacademy.com,male,False,1,True,33,Unknown,97,76,99.0,85,98,62,97,0.772200772200772,0.16666666666666666,0.5299871299871298
812,Steven,Martin,steven.martin.812@gslingacademy.com,male,False,5,True,11,Banker,81,71,76.0,95,99,85,71,0.6332046332046333,0.5740740740740741,0.6095524095524096
813,Tina,Bowers,tina.bowers.813@gslingacademy.com,female,False,9,False,10,Banker,95,88,62.0,85,82,94,73,0.6370656370656369,0.2777777777777778,0.49335049335049325
814,Luis,Jones,luis.jones.814@gslingacademy.com,male,True,6,False,3,Business Owner,55,69,53.0,75,86,95,61,0.3088803088803087,0.12962962962962962,0.23718003718003705
815,Jeffrey,Thomas,jeffrey.thomas.815@gslingacademy.com,male,False,3,False,5,Real Estate Developer,50,62,97.0,90,93,75,80,0.5135135135135136,0.6851851851851851,0.5821821821821822
816,Jeffrey,Cox,jeffrey.cox.816@gslingacademy.com,male,False,5,False,34,Software Engineer,98,84,90.0,83,84,61,99,0.7142857142857144,0.2037037037037037,0.5100529100529101
817,Jennifer,Bautista,jennifer.bautista.817@gslingacademy.com,female,False,7,False,15,Accountant,88,67,71.0,85,68,88,67,0.4633204633204637,0.42592592592592593,0.4483626483626486
818,Judy,Pugh,judy.pugh.818@gslingacademy.com,female,False,1,False,20,Software Engineer,87,99,92.0,85,62,69,67,0.5675675675675675,0.5,0.5405405405405406
819,Henry,Craig,henry.craig.819@gslingacademy.com,male,False,1,False,3,Government Officer,73,74,94.0,76,97,86,85,0.66023166023166,0.962962962962963,0.7813241813241812
820,Steven,Alvarez,steven.alvarez.820@gslingacademy.com,male,True,2,True,2,Business Owner,46,71,60.0,50,85,69,62,0.11196911196911197,0.12962962962962962,0.11903331903331904
821,Rebecca,Mckay,rebecca.mckay.821@gslingacademy.com,female,False,1,False,27,Banker,88,82,90.0,94,99,78,65,0.7027027027027026,0.5,0.6216216216216216
822,James,Reynolds,james.reynolds.822@gslingacademy.com,male,True,0,False,29,Software Engineer,95,62,68.0,64,71,87,60,0.359073359073359,0.6481481481481481,0.47470327470327467
823,Heather,Bentley,heather.bentley.823@gslingacademy.com,female,False,1,True,2,Artist,73,71,60.0,70,78,72,78,0.33976833976833953,0.462962962962963,0.38904618904618893
824,Alexis,Hall,alexis.hall.824@gslingacademy.com,female,False,5,False,9,Designer,70,88,100.0,91,98,68,81,0.7027027027027026,0.12962962962962962,0.47347347347347346
825,Ryan,Soto,ryan.soto.825@gslingacademy.com,male,False,7,False,14,Construction Engineer,84,100,99.0,94,84,86,63,0.7567567567567566,0.9074074074074074,0.8170170170170169
826,Brent,Clements,brent.clements.826@gslingacademy.com,male,False,8,False,25,Doctor,88,60,87.0,90,87,86,62,0.5637065637065639,0.5,0.5382239382239383
827,Thomas,Hernandez,thomas.hernandez.827@gslingacademy.com,male,False,1,True,9,Unknown,66,65,82.0,96,87,87,63,0.5096525096525095,0.5,0.5057915057915057
828,Kevin,Mack,kevin.mack.828@gslingacademy.com,male,True,9,False,2,Business Owner,46,54,93.0,57,99,59,73,0.2586872586872586,0.6666666666666666,0.4218790218790218
